OID_,OID1,OID1_1,Grid,ORIG_FID,LAT,LON
6047,,,DH27,6047,38.837310049999999,-123.947325500000005
6114,,,DG24,6114,38.845310390000002,-124.355840520000001
6181,,,DF21,6181,38.851963320000003,-124.764437650000005
6248,,,DE18,6248,38.857268449999999,-125.173101810000006
6315,,,DD15,6315,38.861225490000002,-125.581817909999998
6382,,,DC12,6382,38.863834230000002,-125.990570829999996
6516,,,DA6,6516,38.865006270000002,-126.808126630000004
6449,,,DB9,6449,38.865094509999999,-126.399345440000005
6048,,,DH28,6048,38.865984760000003,-123.823605569999998
6115,,,DG25,6115,38.874392880000002,-124.232268540000007
6182,,,DF22,6182,38.881453139999998,-124.641018270000004
6249,,,DE19,6249,38.887165119999999,-125.049839640000002
6316,,,DD16,6316,38.891528510000001,-125.458717550000003
6383,,,DC13,6383,38.894543059999997,-125.867636869999998
6450,,,DB10,6450,38.896208620000003,-126.276582460000000
6517,,,DA7,6517,38.896525070000003,-126.685539169999998
6116,,,DG26,6116,38.903352159999997,-124.108598099999995
6183,,,DF23,6183,38.910820059999999,-124.517499150000006
6250,,,DE20,6250,38.916939220000003,-124.926476480000005
6317,,,DD17,6317,38.921709290000003,-125.335514959999998
6384,,,DC14,6384,38.925130000000003,-125.744599449999995
6451,,,DB11,6451,38.927201160000003,-126.153714780000001
6585,,,CZ5,6585,38.927294459999999,-126.971977359999997
6518,,,DA8,6518,38.927922670000001,-126.562845809999999
6117,,,DG27,6117,38.932188080000003,-123.984829509999997
6184,,,DF24,6184,38.940063950000003,-124.393880609999997
6251,,,DE21,6251,38.946590600000000,-124.803012620000004
6318,,,DD18,6318,38.951767680000003,-125.212210420000005
6385,,,DC15,6385,38.955594890000000,-125.621458829999995
6452,,,DB12,6452,38.958072010000002,-126.030742680000003
6586,,,CZ6,6586,38.958975520000003,-126.849356000000000
6519,,,DA9,6519,38.959198909999998,-126.440046800000005
6118,,,DG28,6118,38.960900510000002,-123.860963060000003
6185,,,DF25,6185,38.969184660000003,-124.270162929999998
6252,,,DE22,6252,38.976119140000002,-124.679448370000003
6319,,,DD19,6319,38.981703549999999,-125.088804220000000
6386,,,DC16,6386,38.985937589999999,-125.498215299999998
6453,,,DB13,6453,38.988821010000002,-125.907666440000000
6654,,,CY4,6654,38.989366339999997,-127.136108140000005
6520,,,DA10,6520,38.990353650000003,-126.317142419999996
6587,,,CZ7,6587,38.990535430000001,-126.726628059999996
6186,,,DF26,6186,38.998182049999997,-124.146346420000000
6253,,,DE23,6253,39.005524670000000,-124.555784000000003
6320,,,DD20,6320,39.011516749999998,-124.965296649999999
6387,,,DC17,6387,39.016157950000000,-125.374869160000003
6454,,,DB14,6454,39.019448009999998,-125.784486329999993
6655,,,CY5,6655,39.021209880000001,-127.013453670000004
6521,,,DA11,6521,39.021386749999998,-126.194132960000005
6588,,,CZ8,6588,39.021974049999997,-126.603793809999999
6187,,,DF27,6187,39.027055980000000,-124.022431380000000
6254,,,DE24,6254,39.034807059999999,-124.432019830000002
6321,,,DD21,6321,39.041207139999997,-124.841688000000005
6388,,,DC18,6388,39.046255830000000,-125.251420679999995
6455,,,DB15,6455,39.049952869999998,-125.661202650000007
6522,,,DA12,6522,39.052298039999997,-126.071018679999995
6656,,,CY6,6656,39.052932329999997,-126.890691950000004
6589,,,CZ9,6589,39.053291209999998,-126.480853530000005
6188,,,DF28,6188,39.055806300000000,-123.898418109999994
6255,,,DE25,6255,39.063966170000000,-124.308156150000002
6322,,,DD22,6322,39.070774559999997,-124.717978570000000
6389,,,DC19,6389,39.076231090000000,-125.127870160000001
6456,,,DB16,6456,39.080335439999999,-125.537815670000001
6523,,,DA13,6523,39.083087390000003,-125.947799869999997
6724,,,CX4,6724,39.083227649999998,-127.177831920000003
6590,,,CZ10,6590,39.084486779999999,-126.357807480000005
6657,,,CY7,6657,39.084533540000002,-126.767823250000006
6256,,,DE26,6256,39.093001850000000,-124.184193260000001
6323,,,DD23,6323,39.100218880000000,-124.594168659999994
6390,,,DC20,6390,39.106083570000003,-125.004217890000007
6457,,,DB17,6457,39.110595570000001,-125.414325689999998
6524,,,DA14,6524,39.113754649999997,-125.824476799999999
6725,,,CX5,6725,39.115112860000004,-127.055037229999996
6591,,,CZ11,6591,39.115560610000003,-126.234655950000004
6658,,,CY8,6658,39.116013350000003,-126.644847850000005
6257,,,DE27,6257,39.121913960000001,-124.060131470000002
6324,,,DD24,6324,39.129539960000002,-124.470258560000005
6391,,,DC21,6391,39.135813130000003,-124.880464160000002
6458,,,DB18,6458,39.140733120000000,-125.290732989999995
6525,,,DA15,6525,39.144299660000001,-125.701049769999997
6592,,,CZ12,6592,39.146512540000003,-126.111399210000002
6726,,,CX6,6726,39.146876890000001,-126.932134880000007
6659,,,CY9,6659,39.147371630000002,-126.521766020000001
6258,,,DE28,6258,39.150702359999997,-123.935971080000002
6325,,,DD25,6325,39.158737639999998,-124.346248579999994
6392,,,DC22,6392,39.165419630000002,-124.756609260000005
6459,,,DB19,6459,39.170747939999998,-125.167037859999994
6526,,,DA16,6526,39.174722279999997,-125.577519050000006
6794,,,CW4,6794,39.177076540000002,-127.219663629999999
6593,,,CZ13,6593,39.177342420000002,-125.988037550000001
6727,,,CX7,6727,39.178519580000000,-126.809125159999994
6660,,,CY10,6660,39.178608210000000,-126.398578020000002
6326,,,DD26,6326,39.187811789999998,-124.222139010000006
6393,,,DC23,6393,39.194902919999997,-124.632653509999997
6460,,,DB20,6460,39.200639879999997,-125.043240589999996
6527,,,DA17,6527,39.205022370000002,-125.453884939999995
6594,,,CZ14,6594,39.208050110000002,-125.864571240000004
6795,,,CW5,6795,39.209003610000003,-127.096728440000007
6661,,,CY11,6661,39.209722960000001,-126.275284150000005
6728,,,CX8,6728,39.210040800000002,-126.686008330000007
6327,,,DD27,6327,39.216762260000003,-124.097930160000004
6394,,,DC24,6394,39.224262850000002,-124.508597179999995
6461,,,DB21,6461,39.230408799999999,-124.919341480000000
6528,,,DA18,6528,39.235199770000001,-125.330147719999999
6595,,,CZ15,6595,39.238635469999998,-125.741000569999997
6662,,,CY12,6662,39.240715710000003,-126.151884670000001
6796,,,CW6,6796,39.240809419999998,-126.973685189999998
6729,,,CX9,6729,39.241440369999999,-126.562784660000005
6328,,,DD28,6328,39.245588910000002,-123.973622340000006
6395,,,DC25,6395,39.253499290000001,-124.384440589999997
6462,,,DB22,6462,39.260054560000000,-124.795340820000007
6529,,,DA19,6529,39.265254329999998,-125.206307690000003
6596,,,CZ16,6596,39.269098329999998,-125.617325829999999
6864,,,CV4,6864,39.270913219999997,-127.261603649999998
6663,,,CY13,6663,39.271586319999997,-126.028379869999995
6797,,,CW7,6797,39.272493789999999,-126.850534170000003
6730,,,CX10,6730,39.272718159999997,-126.439454449999999
6396,,,DC26,6396,39.282612090000001,-124.260184039999999
6463,,,DB23,6463,39.289576990000000,-124.671238919999993
6530,,,DA20,6530,39.295185920000002,-125.082365129999999
6597,,,CZ17,6597,39.299438549999998,-125.493547300000003
6664,,,CY14,6664,39.302334629999997,-125.904770029999995
6865,,,CV5,6865,39.302882359999998,-127.138527690000004
6731,,,CX11,6731,39.303874010000001,-126.316017950000003
6798,,,CW8,6798,39.304056590000002,-126.727275629999994
6397,,,DC27,6397,39.311601099999997,-124.135827829999997
6464,,,DB24,6464,39.318975969999997,-124.547036070000004
6531,,,DA21,6531,39.324994380000000,-124.958320340000000
6598,,,CZ18,6598,39.329655979999998,-125.369665269999999
6665,,,CY15,6665,39.332960509999999,-125.781055440000003
6866,,,CV6,6866,39.334730120000003,-127.015343279999996
6732,,,CX12,6732,39.334907770000001,-126.192475450000003
6799,,,CW9,6799,39.335497650000001,-126.603909869999995
6398,,,DC28,6398,39.340466180000000,-124.011372260000002
6465,,,DB25,6465,39.348251349999998,-124.422732569999994
6532,,,DA22,6532,39.354679570000002,-124.834173629999995
6599,,,CZ19,6599,39.359750490000003,-125.245680039999996
6666,,,CY16,6666,39.363463799999998,-125.657236389999994
6934,,,CU4,6934,39.364737910000002,-127.303652400000004
6733,,,CX13,6733,39.365819289999997,-126.068827229999997
6867,,,CV7,6867,39.366456370000002,-126.892050679999997
6800,,,CW10,6800,39.366816829999998,-126.480437150000000
6466,,,DB26,6466,39.377402969999999,-124.298328729999994
6533,,,DA23,6533,39.384241340000003,-124.709925279999993
6600,,,CZ20,6600,39.389721899999998,-125.121591899999999
6667,,,CY17,6667,39.393844340000001,-125.533313149999998
6734,,,CX14,6734,39.396608420000000,-125.945073579999999
6935,,,CU5,6935,39.396749290000002,-127.180435410000001
6801,,,CW11,6801,39.398013980000002,-126.356857750000003
6868,,,CV8,6868,39.398060940000001,-126.768650179999995
6467,,,DB27,6467,39.406430700000001,-124.173824850000003
6534,,,DA24,6534,39.413679549999998,-124.585575599999999
6601,,,CZ21,6601,39.419570090000001,-124.997401139999994
6668,,,CY18,6668,39.424101999999998,-125.409286030000004
6735,,,CX15,6735,39.427275010000002,-125.821214789999999
6936,,,CU6,6936,39.428639210000000,-127.057109550000007
6802,,,CW12,6802,39.429088940000000,-126.233171949999999
6869,,,CV9,6869,39.429543680000002,-126.645142030000002
6468,,,DB28,6468,39.435334390000001,-124.049221239999994
6535,,,DA25,6535,39.442994040000002,-124.461124889999994
6602,,,CZ22,6602,39.449294899999998,-124.873108070000001
6669,,,CY19,6669,39.454236620000003,-125.285155309999993
6736,,,CX16,6736,39.457818910000000,-125.697251129999998
7004,,,CT4,7004,39.458550809999998,-127.345810279999995
6803,,,CW13,6803,39.460041560000001,-126.109380029999997
6937,,,CU7,6937,39.460407519999997,-126.933675109999996
6870,,,CV10,6870,39.460904440000000,-126.521526530000003
6469,,,DB29,6469,39.464113900000001,-123.924518199999994
6536,,,DA26,6536,39.472184669999997,-124.336573450000003
6603,,,CZ23,6603,39.478896180000000,-124.748712970000000
6670,,,CY20,6670,39.484248049999998,-125.160921290000005
6737,,,CX17,6737,39.488239960000001,-125.573182889999998
7005,,,CT5,7005,39.490604630000000,-127.222451980000002
6804,,,CW14,6804,39.490871689999999,-125.985482289999993
6938,,,CU8,6938,39.492054060000001,-126.810132350000003
6871,,,CV11,6871,39.492143079999998,-126.397803949999997
6537,,,DA27,6537,39.501251300000000,-124.211921599999997
6604,,,CZ24,6604,39.508373790000000,-124.624216160000003
6671,,,CY21,6671,39.514136149999999,-125.036584259999998
6738,,,CX18,6738,39.518538030000002,-125.449010380000004
6805,,,CW15,6805,39.521579180000003,-125.861478989999995
7006,,,CT6,7006,39.522536899999999,-127.098984419999994
6872,,,CV12,6872,39.523259430000003,-126.273974559999999
6939,,,CU9,6939,39.523578669999999,-126.686481549999996
6538,,,DA28,6538,39.530193779999998,-124.087169630000005
6605,,,CZ25,6605,39.537727590000003,-124.499617929999999
6672,,,CY22,6672,39.543900760000000,-124.912144530000006
6739,,,CX19,6739,39.548712950000002,-125.324733870000003
6806,,,CW16,6806,39.552163880000002,-125.737370440000007
7074,,,CS4,7074,39.552352120000002,-127.388077690000003
6873,,,CV13,6873,39.554253340000002,-126.150038660000007
7007,,,CT7,7007,39.554347460000002,-126.975407860000004
6940,,,CU10,6940,39.554981210000001,-126.562722989999997
6539,,,DA29,6539,39.559011970000000,-123.962317859999999
6606,,,CZ26,6606,39.566957410000001,-124.374918600000001
6673,,,CY23,6673,39.573541740000003,-124.787602379999996
6740,,,CX20,6740,39.578764579999998,-125.200353680000006
6807,,,CW17,6807,39.582625630000003,-125.613156919999994
7075,,,CS5,7075,39.584448580000000,-127.264577829999993
6874,,,CV14,6874,39.585124659999998,-126.025996530000000
7008,,,CT8,7008,39.586036159999999,-126.851722570000007
6941,,,CU11,6941,39.586261520000001,-126.438856939999994
6607,,,CZ27,6607,39.596063119999997,-124.250118459999996
6674,,,CY24,6674,39.603058949999998,-124.662958140000001
6741,,,CX21,6741,39.608692779999998,-125.075870080000001
6808,,,CW18,6808,39.612964290000001,-125.488838720000004
6875,,,CV15,6875,39.615873239999999,-125.901848450000003
7076,,,CS6,7076,39.616423390000001,-127.140968279999996
6942,,,CU12,6942,39.617419450000000,-126.314883699999996
7009,,,CT9,7009,39.617602840000004,-126.727928840000004
6608,,,CZ28,6608,39.625044580000001,-124.125217820000003
6675,,,CY25,6675,39.632452219999998,-124.538212090000002
6742,,,CX22,6742,39.638497379999997,-124.951283390000000
6809,,,CW19,6809,39.643179709999998,-125.364416140000003
7144,,,CR4,7144,39.646142060000003,-127.430455060000000
6876,,,CV16,6876,39.646498930000000,-125.777594719999996
7077,,,CS7,7077,39.648276410000001,-127.017249320000005
6943,,,CU13,6943,39.648454839999999,-126.190803529999997
7010,,,CT10,7010,39.649047349999996,-126.604026939999997
6609,,,CZ29,6609,39.653901619999999,-124.000217010000000
6676,,,CY26,6676,39.661721419999999,-124.413364549999997
6743,,,CX23,6743,39.668178249999997,-124.826593900000006
6810,,,CW20,6810,39.673271730000003,-125.239889469999994
6877,,,CV17,6877,39.677001570000002,-125.653235620000004
7145,,,CR5,7145,39.678281349999999,-127.306813349999999
6944,,,CU14,6944,39.679367550000002,-126.066616719999999
7078,,,CS8,7078,39.680007459999999,-126.893421239999995
7011,,,CT11,7011,39.680369530000000,-126.480017149999995
6677,,,CY27,6677,39.690866399999997,-124.288415810000004
6744,,,CX24,6744,39.697735219999998,-124.701801919999994
6811,,,CW21,6811,39.703240200000003,-125.115259010000003
6878,,,CV18,6878,39.707381009999999,-125.528771440000000
