OID_,OID1,Grid,ORIG_FID,LAT,LON
8940,,EH162,8940,53.302811759999997,-131.792109869999990
27388,,AW9,27388,53.303752299999999,-160.335575699999993
23442,,BP34,23442,53.305588589999999,-155.290216649999991
7702,,EN178,7702,53.308852379999998,-129.046651150000002
11420,,DV134,11420,53.310738739999998,-136.686946809999995
25934,,BD18,25934,53.311192530000000,-158.503715499999998
8321,,EK170,8321,53.312224790000002,-130.419448179999989
10593,,DZ143,10593,53.312354679999999,-135.104453940000013
9973,,EC150,9973,53.312474590000001,-133.880755050000005
28427,,AR3,28427,53.312779040000002,-161.590360390000001
24065,,BM30,24065,53.313557670000002,-156.093478839999989
25311,,BG22,25311,53.316360070000002,-157.700343099999998
7496,,EO181,7496,53.316489799999999,-128.538676710000004
24688,,BJ26,24688,53.317148529999997,-156.896892589999993
23027,,BR37,23027,53.317853249999999,-154.711200380000008
26765,,AZ13,26765,53.318903390000003,-159.532539170000007
27596,,AV8,27596,53.319432310000003,-160.561501200000009
8734,,EI165,8734,53.319907329999999,-131.284700500000014
9560,,EE155,9560,53.320032259999998,-133.015497439999990
7290,,EP184,7290,53.322376530000000,-128.030590139999987
9147,,EG160,9147,53.322510129999998,-132.150098090000000
10800,,DY141,10800,53.323997149999997,-135.463321769999993
8115,,EL173,8115,53.324593190000002,-129.911650309999999
7084,,EQ187,7084,53.326511859999997,-127.522420440000005
28635,,AQ2,28635,53.326534899999999,-161.816617110000010
10180,,EB148,10180,53.327095720000003,-134.239370000000008
23650,,BO33,23650,53.328978569999997,-155.514553849999999
26142,,BC17,26142,53.329678840000000,-158.729162750000000
11007,,DX139,11007,53.334766500000001,-135.822320899999994
27804,,AU7,27804,53.334767520000000,-160.787541099999999
7909,,EM176,7909,53.335212589999998,-129.403661879999987
8528,,EJ168,8528,53.335257130000002,-130.777022359999989
24273,,BL29,24273,53.335725170000003,-156.318141700000012
26973,,AY12,26973,53.335815680000003,-159.758309179999998
25519,,BF21,25519,53.336075360000002,-157.925561109999990
9767,,ED153,9767,53.336759000000001,-133.373941389999999
24896,,BI25,24896,53.338091009999999,-157.121849109999999
28843,,AP1,28843,53.339944610000003,-162.042974160000000
8941,,EH163,8941,53.340840430000000,-131.642623939999993
10387,,EA146,10387,53.340845420000001,-134.598151050000013
9354,,EF158,9354,53.341341110000002,-132.508311499999991
23235,,BQ36,23235,53.342126280000002,-154.935358820000005
7703,,EN179,7703,53.344081680000002,-128.895511809999988
11214,,DW137,11214,53.344662090000000,-136.181441150000012
26350,,BB16,26350,53.347822469999997,-158.954744830000010
8322,,EK171,8322,53.348859290000000,-130.269104220000003
28012,,AT6,28012,53.349757580000002,-161.013692920000011
7497,,EO182,7497,53.351199389999998,-128.387229109999993
23858,,BN32,23858,53.352030599999999,-155.739061170000014
27181,,AX11,27181,53.352383969999998,-159.984202610000011
9974,,EC151,9974,53.352615620000002,-133.732576039999998
22820,,BS39,22820,53.352998720000002,-154.355936630000002
11421,,DV135,11421,53.353683300000000,-136.540672330000007
10594,,DZ144,10594,53.353722869999999,-134.957088099999993
25727,,BE20,25727,53.355449010000001,-158.150922869999988
7291,,EP185,7291,53.356564849999998,-127.878842800000001
8735,,EI166,8735,53.357425069999998,-131.134860459999999
24481,,BK28,24481,53.357553400000000,-156.542965979999991
25104,,BH24,25104,53.358692990000002,-157.346958239999992
9561,,EE156,9561,53.359303570000002,-132.866740149999998
7085,,EQ188,7085,53.360177399999998,-127.370381969999997
8116,,EL174,8116,53.360712139999997,-129.760974959999999
9148,,EG161,9148,53.360906919999998,-132.000787019999990
11628,,DU133,11628,53.361829589999999,-136.900004200000012
28220,,AS5,28220,53.364402110000000,-161.239954180000012
26558,,BA15,26558,53.365622989999999,-159.180459320000011
10801,,DY142,10801,53.365727280000002,-135.316170989999989
23443,,BP35,23443,53.366062239999998,-155.159693750000002
10181,,EB149,10181,53.367601149999999,-134.091391329999993
27389,,AW10,27389,53.368607859999997,-160.210217010000008
7910,,EM177,7910,53.370814260000003,-129.252663509999991
8529,,EJ169,8529,53.372262040000003,-130.626836419999989
25935,,BD19,25935,53.374480570000003,-158.376425990000001
24066,,BM31,24066,53.374744170000000,-155.963736310000002
9768,,ED154,9768,53.376396430000000,-133.225373999999988
11008,,DX140,11008,53.376857930000000,-135.675389550000006
23028,,BR38,23028,53.377817860000000,-154.580082320000002
28428,,AR4,28428,53.378700760000001,-161.466322389999988
8942,,EH164,8942,53.378727290000000,-131.492952639999999
25312,,BG23,25312,53.378953969999998,-157.572217609999996
24689,,BJ27,24689,53.379041850000000,-156.767949310000006
7704,,EN180,7704,53.379164390000000,-128.744198879999999
9355,,EF159,9355,53.380105579999999,-132.359179810000001
10388,,EA147,10388,53.381714690000003,-134.450377159999988
26766,,AZ14,26766,53.383079989999999,-159.406303799999989
27597,,AV9,27597,53.384486959999997,-160.436349930000006
8323,,EK172,8323,53.385349529999999,-130.118580670000000
7498,,EO183,7498,53.385761530000003,-128.235610119999990
11215,,DW138,11215,53.387114130000001,-136.034733590000002
23651,,BO34,23651,53.389660579999997,-155.384202869999996
7292,,EP186,7292,53.390604869999997,-127.726926329999998
9975,,EC152,9975,53.392618640000002,-133.584203019999990
28636,,AQ3,28636,53.392653199999998,-161.692795069999988
26143,,BC18,26143,53.393169559999997,-158.602068059999993
8736,,EI167,8736,53.394800060000001,-130.984837090000013
10595,,DZ145,10595,53.394955369999998,-134.809523380000002
11422,,DV136,11422,53.396495250000001,-136.394192900000007
8117,,EL175,8117,53.396685939999998,-129.610122139999987
24274,,BL30,24274,53.397118720000002,-156.188576939999990
9562,,EE157,9562,53.398435259999999,-132.717792300000013
25520,,BF22,25520,53.398873479999999,-157.797624829999990
9149,,EG162,9149,53.399162480000001,-131.851288970000013
27805,,AU8,27805,53.400020900000001,-160.662598879999990
24897,,BI26,24897,53.400190010000003,-156.993089359999999
26974,,AY13,26974,53.400193049999999,-159.632275819999990
23236,,BQ37,23236,53.402300279999999,-154.804408550000005
11629,,DU134,11629,53.405000729999998,-136.753757239999999
28844,,AP2,28844,53.406259089999999,-161.919369700000004
7911,,EM178,7911,53.406269880000004,-129.101489839999999
10802,,DY143,10802,53.407322399999998,-135.168819860000013
10182,,EB150,10182,53.407969219999998,-133.943217120000014
8530,,EJ170,8530,53.409123270000002,-130.476469220000013
26351,,BB17,26351,53.411515569999999,-158.827846649999998
22821,,BS40,22821,53.412661239999998,-154.224396350000006
23859,,BN33,23859,53.412920739999997,-155.608883870000000
7705,,EN181,7705,53.414100189999999,-128.592712839999990
28013,,AT7,28013,53.415209300000001,-160.888961410000007
9769,,ED155,9769,53.415894840000000,-133.076614489999997
8943,,EH165,8943,53.416471970000003,-131.343096360000004
27182,,AX12,27182,53.416961749999999,-159.858372940000010
25728,,BE21,25728,53.418451050000002,-158.023177519999990
9356,,EF160,9356,53.418729429999999,-132.209859510000001
11009,,DX141,11009,53.418815010000003,-135.528256389999996
24482,,BK29,24482,53.419153750000000,-156.413580709999991
29052,,AO1,29052,53.419518089999997,-162.146043780000014
7499,,EO184,7499,53.420175890000003,-128.083820250000002
25105,,BH25,25105,53.420997370000002,-157.218383740000007
8324,,EK173,8324,53.421695170000000,-129.967877960000010
10389,,EA148,10389,53.422447239999997,-134.302406200000007
7293,,EP187,7293,53.424496259999998,-127.574841210000002
23444,,BP36,23444,53.426445399999999,-155.028913020000005
11216,,DW139,11216,53.429432499999997,-135.887822779999993
26559,,BA16,26559,53.429518139999999,-159.053759350000007
28221,,AS6,28221,53.430051790000000,-161.115434999999991
8737,,EI168,8737,53.432031930000001,-130.834630800000014
9976,,EC153,9976,53.432483280000000,-133.435636319999986
8118,,EL176,8118,53.432514230000002,-129.459092300000009
27390,,AW11,27390,53.433385700000002,-160.084592679999986
24067,,BM32,24067,53.435842190000002,-155.833734440000001
10596,,DZ146,10596,53.436051810000002,-134.661760109999989
9150,,EG163,9150,53.437276480000001,-131.701604320000001
9563,,EE158,9563,53.437426940000002,-132.568654269999996
25936,,BD20,25936,53.437686200000002,-158.248873269999990
23029,,BR39,23029,53.437690539999998,-154.448707420000005
11423,,DV137,11423,53.439174229999999,-136.247508790000012
24690,,BJ28,24690,53.440848719999998,-156.638745290000003
25313,,BG24,25313,53.441463450000001,-157.443830079999998
7912,,EM179,7912,53.441579109999999,-128.950141320000000
28429,,AR5,28429,53.444548019999999,-161.342017190000007
8531,,EJ171,8531,53.445840459999999,-130.325921190000003
26767,,AZ15,26767,53.447176839999997,-159.279803719999990
11630,,DU135,11630,53.448039600000001,-136.607304180000000
10183,,EB151,10183,53.448199549999998,-133.794847699999991
10803,,DY144,10803,53.448782110000003,-135.021268679999991
7706,,EN182,7706,53.448888709999999,-128.441054150000014
27598,,AV10,27598,53.449464489999997,-160.310932600000001
23652,,BO35,23652,53.450252669999998,-155.253593450000011
8944,,EH166,8944,53.454074130000002,-131.193055509999994
7500,,EO185,7500,53.454442120000003,-127.931859959999997
9770,,ED156,9770,53.455253880000001,-132.927663219999999
11837,,DT133,11837,53.456028060000001,-136.967198669999988
26144,,BC19,26144,53.456578489999998,-158.474709679999989
9357,,EF161,9357,53.457212310000003,-132.060351010000005
8325,,EK174,8325,53.457895860000001,-129.816996530000011
7294,,EP188,7294,53.458238670000000,-127.422587960000001
24275,,BL31,24275,53.458424370000003,-156.058752249999998
28637,,AQ4,28637,53.458697630000003,-161.568705459999990
11010,,DX142,11010,53.460637360000000,-135.380921709999996
25521,,BF23,25521,53.461587760000000,-157.669426009999995
24898,,BI27,24898,53.462203119999998,-156.864068309999993
23237,,BQ38,23237,53.462382910000002,-154.673200790000010
10390,,EA149,10390,53.463042700000003,-134.154238509999999
26975,,AY14,26975,53.464491250000002,-159.505977300000012
27806,,AU9,27806,53.465197750000002,-160.537390210000012
8119,,EL177,8119,53.468196659999997,-129.307885889999994
8738,,EI169,8738,53.469120340000003,-130.684241990000004
11217,,DW140,11217,53.471616840000003,-135.740709000000010
9977,,EC154,9977,53.472209169999999,-133.286876299999989
22822,,BS41,22822,53.472230959999997,-154.092599619999987
28845,,AP3,28845,53.472500289999999,-161.795497310000002
23860,,BN34,23860,53.473721529999999,-155.478447530000011
26352,,BB18,26352,53.475127450000002,-158.700684310000014
9151,,EG164,9151,53.475248530000002,-131.551733460000008
9564,,EE159,9564,53.476278270000002,-132.419326430000012
7913,,EM180,7913,53.476741599999997,-128.798618419999997
10597,,DZ147,10597,53.477011820000001,-134.513798589999993
28014,,AT8,28014,53.480585089999998,-160.763963030000014
24483,,BK30,24483,53.480666759999998,-156.283934950000003
25729,,BE22,25729,53.481369819999998,-157.895169119999991
27183,,AX13,27183,53.481460960000000,-159.732277649999986
11424,,DV138,11424,53.481719859999998,-136.100620279999987
8532,,EJ172,8532,53.482413250000000,-130.175192740000000
25106,,BH26,25106,53.483216450000000,-157.089547409999994
7707,,EN183,7707,53.483529609999998,-128.289223300000003
29053,,AO2,29053,53.485955660000002,-162.022390220000005
23445,,BP37,23445,53.486737759999997,-154.897874190000010
10184,,EB152,10184,53.488291769999996,-133.646283399999987
7501,,EO186,7501,53.488559879999997,-127.779729750000001
10804,,DY145,10804,53.490106070000003,-134.873517759999999
11631,,DU136,11631,53.490945799999999,-136.460645290000002
8945,,EH167,8945,53.491533400000002,-131.042830500000008
26560,,BA17,26560,53.493332649999999,-158.926794739999991
8326,,EK175,8326,53.493951240000001,-129.665936820000013
9771,,ED157,9771,53.494473190000001,-132.778520549999996
9358,,EF162,9358,53.495553860000001,-131.910654670000014
28222,,AS7,28222,53.495626150000000,-160.990648579999998
24068,,BM33,24068,53.496851419999999,-155.703472940000012
23030,,BR40,23030,53.497470980000003,-154.317075410000001
27391,,AW12,27391,53.498085560000000,-159.958702310000007
29261,,AN1,29261,53.499063409999998,-162.249381679999999
11838,,DT134,11838,53.499294120000002,-136.820773760000009
25937,,BD21,25937,53.500809169999997,-158.121057000000008
11011,,DX143,11011,53.502324629999997,-135.233385819999995
24691,,BJ29,24691,53.502568820000000,-156.509280209999986
10391,,EA150,10391,53.503500699999996,-134.005874400000010
8120,,EL178,8120,53.503732890000002,-129.156503380000004
25314,,BG25,25314,53.503888210000000,-157.315180199999986
22615,,BT43,22615,53.505919480000003,-153.736094470000012
8739,,EI170,8739,53.506064920000000,-130.533671110000000
28430,,AR6,28430,53.510320550000003,-161.217444349999994
23653,,BO36,23653,53.510754530000000,-155.122725320000001
26768,,AZ16,26768,53.511193650000003,-159.153038519999996
7914,,EM181,7914,53.511756990000002,-128.646921609999993
9978,,EC155,9978,53.511795960000001,-133.137923300000011
9152,,EG165,9152,53.513078290000003,-131.401676790000010
11218,,DW141,11218,53.513666760000000,-135.593392529999988
27599,,AV11,27599,53.514364639999997,-160.185248800000011
9565,,EE160,9565,53.514988870000003,-132.269809149999986
10598,,DZ148,10598,53.517835030000001,-134.365639140000013
7708,,EN184,7708,53.518022559999999,-128.137220759999991
8533,,EJ173,8533,53.518841289999997,-130.024284319999992
24276,,BL32,24276,53.519641800000002,-155.928667340000004
26145,,BC20,26145,53.519905330000000,-158.347087240000008
23238,,BQ39,23238,53.522373860000002,-154.541735299999999
7502,,EO187,7502,53.522528819999998,-127.627430129999993
24899,,BI28,24899,53.524130049999997,-156.734785649999992
11425,,DV139,11425,53.524131760000003,-135.953527629999996
25522,,BF24,25522,53.524217899999996,-157.540964290000005
28638,,AQ5,28638,53.524667940000000,-161.444347840000006
10185,,EB153,10185,53.528245530000000,-133.497524580000004
26976,,AY15,26976,53.528710019999998,-159.379413209999996
8946,,EH168,8946,53.528849430000001,-130.892421740000003
8327,,EK176,8327,53.529860960000001,-129.514699290000010
27807,,AU10,27807,53.530297820000001,-160.411914650000000
10805,,DY146,10805,53.531293880000000,-134.725567409999996
22823,,BS42,22823,53.531707550000000,-153.960546179999994
9772,,ED158,9772,53.533552389999997,-132.629186849999996
11632,,DU137,11632,53.533718980000003,-136.313780839999993
9359,,EF163,9359,53.533753709999999,-131.760770900000011
23861,,BN35,23861,53.534432649999999,-155.347751869999996
26353,,BB19,26353,53.538657839999999,-158.573257420000004
28846,,AP4,28846,53.538667980000000,-161.671356540000005
8121,,EL179,8121,53.539122560000003,-129.004945219999996
24484,,BK31,24484,53.542092130000000,-156.154028399999987
11839,,DT135,11839,53.542427850000003,-136.674141859999992
8740,,EI171,8740,53.542865319999997,-130.382918560000007
10392,,EA151,10392,53.543820879999998,-133.857314229999986
11012,,DX144,11012,53.543876429999997,-135.085648999999989
25730,,BE23,25730,53.544205050000002,-157.766897300000011
25107,,BH27,25107,53.545349930000000,-156.960448920000005
27184,,AX14,27184,53.545881330000000,-159.605916360000009
28015,,AT9,28015,53.545884710000003,-160.638697369999988
7915,,EM182,7915,53.546624950000002,-128.495051359999991
23446,,BP38,23446,53.546939000000002,-154.766577000000012
12046,,DS133,12046,53.550257809999998,-137.034600380000001
9153,,EG166,9153,53.550765400000003,-131.251434730000000
9979,,EC156,9979,53.551243270000001,-132.988777700000014
29054,,AO3,29054,53.552320309999999,-161.898467930000010
7709,,EN185,7709,53.552367199999999,-127.985047030000004
9566,,EE161,9566,53.553558389999999,-132.120102820000000
8534,,EJ174,8534,53.555124229999997,-129.873196369999988
11219,,DW142,11219,53.555581889999999,-135.445873659999990
7503,,EO188,7503,53.556348600000000,-127.474961579999999
26561,,BA18,26561,53.557066259999999,-158.799565099999995
23031,,BR41,23031,53.557158860000001,-154.185186060000007
24069,,BM34,24069,53.557771559999999,-155.572951509999996
10599,,DZ149,10599,53.558521069999998,-134.217282079999990
28223,,AS8,28223,53.561124919999997,-160.865594469999991
27392,,AW13,27392,53.562707179999997,-159.832545490000001
25938,,BD22,25938,53.563849169999997,-157.992976809999988
24692,,BJ30,24692,53.564201879999999,-156.379553770000001
22616,,BT44,22616,53.565090570000002,-153.603622459999997
29262,,AN2,29262,53.565624620000001,-162.125679480000002
8328,,EK177,8328,53.565624669999998,-129.363284389999990
8947,,EH169,8947,53.566021849999998,-130.741829650000000
25315,,BG26,25315,53.566227949999998,-157.186267619999995
11426,,DV140,11426,53.566409559999997,-135.806231129999986
10186,,EB154,10186,53.568060440000004,-133.348571569999990
23654,,BO37,23654,53.571165839999999,-154.991598210000006
9360,,EF164,9360,53.571811500000003,-131.610700089999995
10806,,DY147,10806,53.572345190000000,-134.577417940000004
9773,,ED159,9773,53.572491110000001,-132.479662490000010
8122,,EL180,8122,53.574365319999998,-128.853211869999996
26769,,AZ17,26769,53.575130150000000,-159.026007840000005
28431,,AR7,28431,53.576018099999999,-161.092603429999997
11633,,DU138,11633,53.576358759999998,-136.166711099999986
29470,,AM1,29470,53.578580570000000,-162.352988659999994
27600,,AV12,27600,53.579187150000003,-160.059298130000002
8741,,EI172,8741,53.579521180000000,-130.231984790000013
24277,,BL33,24277,53.580770719999997,-155.798321920000006
7916,,EM183,7916,53.581345120000002,-128.343008160000011
23239,,BQ40,23239,53.582272809999999,-154.410011819999994
26146,,BC21,26146,53.583149790000000,-158.219200389999997
10393,,EA152,10393,53.584002869999999,-133.708558320000009
11013,,DX145,11013,53.585292389999999,-134.937711570000005
11840,,DT136,11840,53.585428880000002,-136.527303249999989
24900,,BI29,24900,53.585970510000003,-156.605241070000005
7710,,EN186,7710,53.586563190000000,-127.832702600000005
25523,,BF25,25523,53.586763619999999,-157.412239349999993
9154,,EG167,9154,53.588309490000000,-131.101007670000001
9980,,EC157,9980,53.590550739999998,-132.839439840000011
28639,,AQ6,28639,53.590563869999997,-161.319721770000001
22824,,BS43,22824,53.591090690000001,-153.828235809999995
8535,,EJ175,8535,53.591261709999998,-129.721929340000003
9567,,EE162,9567,53.591986450000000,-131.970207810000005
26977,,AY16,26977,53.592849070000000,-159.252583179999988
12047,,DS134,12047,53.593619359999998,-136.887997259999992
23862,,BN36,23862,53.595053790000001,-155.216796609999989
27808,,AU11,27808,53.595320839999999,-160.286171800000005
11220,,DW143,11220,53.597361870000000,-135.298152700000003
10600,,DZ150,10600,53.599069569999997,-134.068727760000002
8329,,EK178,8329,53.601242010000000,-129.211692569999997
26354,,BB20,26354,53.602106450000001,-158.445565619999996
8948,,EH170,8948,53.603050310000000,-130.591054649999990
24485,,BK32,24485,53.603429560000002,-156.023860750000011
28847,,AP5,28847,53.604761889999999,-161.546946939999998
25731,,BE24,25731,53.606956439999998,-157.638361739999993
23447,,BP39,23447,53.607048810000002,-154.635021179999995
25108,,BH28,25108,53.607397519999999,-156.831087950000011
10187,,EB155,10187,53.607736150000001,-133.199424730000004
11427,,DV141,11427,53.608552889999999,-135.658731060000008
8123,,EL181,8123,53.609460830000003,-128.701303819999993
9361,,EF165,9361,53.609726870000003,-131.460442629999989
27185,,AX15,27185,53.610222579999999,-159.479288660000009
28016,,AT10,28016,53.611107879999999,-160.513163999999989
9774,,ED160,9774,53.611289010000000,-132.329947849999996
10807,,DY148,10807,53.613259620000001,-134.429069679999998
7917,,EM184,7917,53.615917160000002,-128.190792479999999
8742,,EI173,8742,53.616032140000002,-130.080870220000008
23032,,BR42,23032,53.616753850000002,-154.053039109999986
24070,,BM35,24070,53.618602299999999,-155.442169879999994
29055,,AO4,29055,53.618611809999997,-161.774276439999994
11634,,DU139,11634,53.618864760000001,-136.019436329999991
7711,,EN187,7711,53.620610180000000,-127.680187970000006
26562,,BA19,26562,53.620718689999997,-158.672070069999990
10394,,EA153,10394,53.624046290000003,-133.559607019999987
22617,,BT45,22617,53.624167329999999,-153.470893960000012
9155,,EG168,9155,53.625710200000000,-130.950396019999999
24693,,BJ31,24693,53.625747570000001,-156.249565649999994
28224,,AS9,28224,53.626547860000002,-160.740272239999996
11014,,DX146,11014,53.626572140000000,-134.789573829999995
25939,,BD23,25939,53.626805920000002,-157.864632349999994
27393,,AW14,27393,53.627250269999998,-159.706121819999993
8536,,EJ176,8536,53.627253379999999,-129.570483660000008
11841,,DT137,11841,53.628296839999997,-136.380258179999998
25316,,BG27,25316,53.628482390000002,-157.057092009999991
9981,,EC158,9981,53.629717990000003,-132.689910090000012
9568,,EE163,9568,53.630272699999999,-131.820124529999987
23655,,BO38,23655,53.631486289999998,-154.860211840000005
29263,,AN3,29263,53.632113279999999,-162.001707740000001
8330,,EK179,8330,53.636712639999999,-129.059924300000006
12048,,DS135,12048,53.636848540000003,-136.741186269999986
26770,,AZ18,26770,53.638986060000001,-158.898711279999986
11221,,DW144,11221,53.639006320000000,-135.150229940000003
10601,,DZ151,10601,53.639480149999997,-133.919976490000010
8949,,EH171,8949,53.639934449999998,-130.440097159999993
28432,,AR8,28432,53.641640420000002,-160.967494009999996
24278,,BL34,24278,53.641810800000002,-155.667715700000002
23240,,BQ41,23240,53.642079440000003,-154.278030099999995
27601,,AV13,27601,53.643931729999998,-159.933080170000011
8124,,EL182,8124,53.644408730000002,-128.549221530000011
12255,,DR133,12255,53.644519330000001,-137.102210210000010
29471,,AM2,29471,53.645265979999998,-162.229238280000004
26147,,BC22,26147,53.646311599999997,-158.091048760000007
10188,,EB156,10188,53.647272270000002,-133.050084419999990
9362,,EF166,9362,53.647499459999999,-131.309998940000014
24901,,BI30,24901,53.647724189999998,-156.475434250000006
25524,,BF26,25524,53.649224609999997,-157.283250850000002
9775,,ED161,9775,53.649945700000004,-132.180043299999994
7918,,EM185,7918,53.650340710000002,-128.038404810000003
22825,,BS44,22825,53.650380060000003,-153.695668259999991
11428,,DV142,11428,53.650561379999999,-135.511027719999987
8743,,EI174,8743,53.652397860000001,-129.929575309999990
10808,,DY149,10808,53.654036789999999,-134.280522939999997
23863,,BN37,23863,53.655584650000002,-155.085581469999994
28640,,AQ7,28640,53.656385180000001,-161.194826799999987
26978,,AY17,26978,53.656908119999997,-159.125486810000012
29679,,AL1,29679,53.658069580000003,-162.456865529999988
27809,,AU12,27809,53.660266550000003,-160.160161230000000
11635,,DU140,11635,53.661236610000003,-135.871956829999988
9156,,EG169,9156,53.662967170000002,-130.799600220000002
8537,,EJ177,8537,53.663098880000000,-129.418859800000007
10395,,EA154,10395,53.663950770000000,-133.410460669999992
24486,,BK33,24486,53.664678750000000,-155.893431709999987
26355,,BB21,26355,53.665472999999999,-158.317608549999989
23448,,BP40,23448,53.667066880000000,-154.503206470000009
11015,,DX147,11015,53.667715309999998,-134.641236099999986
9569,,EE164,9569,53.668416759999999,-131.669853359999991
9982,,EC159,9982,53.668744670000002,-132.540188840000013
25109,,BH29,25109,53.669358910000000,-156.701464179999988
25732,,BE25,25732,53.669623690000002,-157.509562079999995
28848,,AP6,28848,53.670781789999999,-161.422268080000009
11842,,DT138,11842,53.671031339999999,-136.233006929999988
8331,,EK180,8331,53.672036190000000,-128.907980040000012
27186,,AX16,27186,53.674484440000001,-159.352394169999997
28017,,AT11,28017,53.676254340000000,-160.387362499999995
23033,,BR43,23033,53.676255630000000,-153.920634320000005
8950,,EH172,8950,53.676673909999998,-130.288957629999999
8125,,EL183,8125,53.679208670000001,-128.396965490000014
24071,,BM36,24071,53.679343330000002,-155.311127770000013
10602,,DZ152,10602,53.679752450000002,-133.771028620000010
12049,,DS136,12049,53.679944970000001,-136.594167660000011
11222,,DW145,11222,53.680514860000002,-135.002105690000008
22618,,BT46,22618,53.683149430000000,-153.337908720000001
26563,,BA20,26563,53.684289649999997,-158.544309279999993
7919,,EM186,7919,53.684615440000002,-127.885845660000001
29056,,AO5,29056,53.684829890000003,-161.649815319999988
9363,,EF167,9363,53.685128900000002,-131.159369410000011
10189,,EB157,10189,53.686668460000000,-132.900551009999987
24694,,BJ32,24694,53.687205589999998,-156.119315559999990
12256,,DR134,12256,53.687976939999999,-136.955428630000000
9776,,ED162,9776,53.688460820000003,-132.029949230000000
8744,,EI175,8744,53.688617960000002,-129.778100490000014
25940,,BD24,25940,53.689679140000003,-157.736023270000004
25317,,BG28,25317,53.690651219999999,-156.927653039999996
27394,,AW15,27394,53.691714580000003,-159.579430910000013
23656,,BO39,23656,53.691715549999998,-154.728565940000010
28225,,AS10,28225,53.691894689999998,-160.614681480000002
11429,,DV143,11429,53.692434640000002,-135.363121390000003
10809,,DY150,10809,53.694676340000001,-134.131778050000008
29264,,AN4,29264,53.698529139999998,-161.877465989999990
8538,,EJ178,8538,53.698797859999999,-129.267058209999988
9157,,EG170,9157,53.700080040000003,-130.648620670000014
23241,,BQ42,23241,53.701793440000003,-154.145789879999995
26771,,AZ19,26771,53.702761109999997,-158.771148490000002
24279,,BL35,24279,53.702761760000001,-155.536848389999989
11636,,DU141,11636,53.703473920000000,-135.724272869999993
10396,,EA155,10396,53.703715950000003,-133.261119629999996
9570,,EE165,9570,53.706418290000002,-131.519394710000000
28433,,AR9,28433,53.707187240000003,-160.842115650000011
8332,,EK181,8332,53.707212319999996,-128.755860269999999
9983,,EC160,9983,53.707630399999999,-132.390276440000008
27602,,AV14,27602,53.708598129999999,-159.806594530000012
11016,,DX148,11016,53.708721519999997,-134.492698689999997
26148,,BC23,26148,53.709390460000002,-157.962632009999993
24902,,BI31,24902,53.709390790000000,-156.345364880000005
22826,,BS45,22826,53.709575340000001,-153.562843299999997
25525,,BF27,25525,53.711600590000003,-157.153998449999989
29472,,AM3,29472,53.711879199999998,-162.105217540000012
8951,,EH173,8951,53.713268319999997,-130.137636469999990
11843,,DT139,11843,53.713632009999998,-136.085549770000000
8126,,EL184,8126,53.713860310000001,-128.244536180000011
23864,,BN38,23864,53.716024900000001,-154.954106190000005
7920,,EM187,7920,53.718740990000001,-127.733115510000005
10603,,DZ153,10603,53.719886099999997,-133.621884499999993
26979,,AY18,26979,53.720886909999997,-158.998123709999987
11223,,DW146,11223,53.721887109999997,-134.853780239999992
28641,,AQ8,28641,53.722131599999997,-161.069662499999993
9364,,EF168,9364,53.722614829999998,-131.008554470000007
12050,,DS137,12050,53.722908279999999,-136.446941710000004
8745,,EI176,8745,53.724692099999999,-129.626446210000012
29680,,AL2,29680,53.724879739999999,-162.333067430000000
27810,,AU13,27810,53.725134679999996,-160.033882549999987
24487,,BK34,24487,53.725839379999996,-155.762740979999990
10190,,EB158,10190,53.725924319999997,-132.750824849999987
9777,,ED163,9777,53.726834009999997,-131.879666039999989
23449,,BP41,23449,53.726992869999997,-154.371132630000005
26356,,BB22,26356,53.728757190000003,-158.189385850000008
25110,,BH30,25110,53.731233809999999,-156.571577289999993
12257,,DR135,12257,53.731302139999997,-136.808438279999990
25733,,BE26,25733,53.732206519999998,-157.380497980000001
11430,,DV144,11430,53.734172299999997,-135.215012379999990
8539,,EJ179,8539,53.734349960000003,-129.115079360000010
10810,,DY151,10810,53.735177890000003,-133.982835359999996
23034,,BR44,23034,53.735663889999998,-153.787971459999994
28849,,AP7,28849,53.736727410000000,-161.297319499999986
9158,,EG171,9158,53.737048450000003,-130.497457819999994
29888,,AK1,29888,53.737530440000000,-162.561013080000009
27187,,AX17,27187,53.738666629999997,-159.225232500000004
12464,,DQ133,12464,53.738813090000001,-137.170029069999998
24072,,BM37,24072,53.739994320000001,-155.179824889999992
28018,,AT12,28018,53.741323819999998,-160.261292459999993
22619,,BT47,22619,53.742036550000002,-153.204666519999989
8333,,EK182,8333,53.742240680000002,-128.603565459999999
10397,,EA156,10397,53.743341450000003,-133.111584260000001
9571,,EE166,9571,53.744276900000003,-131.368748970000013
11637,,DU142,11637,53.745576329999999,-135.576384749999988
9984,,EC161,9984,53.746374820000000,-132.240173300000009
26564,,BA21,26564,53.747778859999997,-158.416282349999989
8127,,EL185,8127,53.748363290000000,-128.091934079999987
24695,,BJ33,24695,53.748575639999999,-155.988803189999999
11017,,DX149,11017,53.749590400000002,-134.343961940000014
8952,,EH174,8952,53.749717339999997,-129.986134149999998
29057,,AO6,29057,53.750974309999997,-161.525084109999995
23657,,BO40,23657,53.751853330000003,-154.596660270000001
25941,,BD25,25941,53.752468520000001,-157.607149230000005
25318,,BG29,25318,53.752734140000001,-156.797950399999991
