OID_,OID1,OID1_1,Grid,ORIG_FID,LAT,LON
18536,,,GS182,18536,28.824737559999999,-80.662084100000001
18864,,,GR188,18864,28.824808059999999,-79.970630549999996
19519,,,GP199,19519,28.829854940000001,-78.699681069999997
19846,,,GO204,19846,28.836152890000001,-78.120041180000001
19191,,,GQ193,19191,28.837952600000001,-79.391149069999997
18863,,,GR187,18863,28.841606020000000,-80.082713880000000
19518,,,GP198,19518,28.847975179999999,-78.811507620000000
19845,,,GO203,19845,28.854874930000001,-78.231749269999995
19190,,,GQ192,19190,28.855353350000001,-79.503132280000003
18862,,,GR186,18862,28.858286480000000,-80.194841929999996
19517,,,GP197,19517,28.865978360000000,-78.923382309999994
19189,,,GQ191,19189,28.872636799999999,-79.615161790000002
19844,,,GO202,19844,28.873480099999998,-78.343507070000001
18861,,,GR185,18861,28.874849399999999,-80.307014420000002
20171,,,GN207,20171,28.877857899999999,-77.763549710000007
19516,,,GP196,19516,28.883864410000001,-79.035304870000004
19188,,,GQ190,19188,28.889802870000000,-79.727237310000007
18860,,,GR184,18860,28.891294720000001,-80.419231049999993
19843,,,GO201,19843,28.891968339999998,-78.455314290000004
20170,,,GN206,20170,28.896947870000002,-77.875233230000006
19515,,,GP195,19515,28.901633289999999,-79.147275019999995
19187,,,GQ189,19187,28.906851520000000,-79.839358559999994
18859,,,GR183,18859,28.907622390000000,-80.531491549999998
19842,,,GO200,19842,28.910339610000001,-78.567170669999996
20169,,,GN205,20169,28.915921059999999,-77.986967460000002
19514,,,GP194,19514,28.919284930000000,-79.259292470000005
19186,,,GQ188,19186,28.923782700000000,-79.951525259999997
18858,,,GR182,18858,28.923832350000001,-80.643795609999998
19841,,,GO199,19841,28.928593840000001,-78.679075920000002
20168,,,GN204,20168,28.934777420000000,-78.098752110000007
19513,,,GP193,19513,28.936819270000001,-79.371356950000006
19185,,,GQ187,19185,28.940596339999999,-80.063737130000007
19840,,,GO198,19840,28.946730960000000,-78.791029760000001
20167,,,GN203,20167,28.953516890000000,-78.210586930000005
19512,,,GP192,19512,28.954236269999999,-79.483468169999995
19184,,,GQ186,19184,28.957292400000000,-80.175993860000005
19839,,,GO197,19839,28.964750930000001,-78.903031920000004
19511,,,GP191,19511,28.971535859999999,-79.595625850000005
20166,,,GN202,20166,28.972139389999999,-78.322471609999994
19183,,,GQ185,19183,28.973870810000001,-80.288295189999999
19838,,,GO196,19838,28.982653679999999,-79.015082109999994
19510,,,GP190,19510,28.988717980000001,-79.707829709999999
19182,,,GQ184,19182,28.990331529999999,-80.400640820000007
20165,,,GN201,20165,28.990644889999999,-78.434405900000002
20492,,,GM206,20492,28.995508760000000,-77.853640549999994
19837,,,GO195,19837,29.000439159999999,-79.127180060000001
19509,,,GP189,19509,29.005782589999999,-79.820079460000002
19181,,,GQ183,19181,29.006674490000002,-80.513030470000004
20164,,,GN200,20164,29.009033310000000,-78.546389509999997
20491,,,GM205,20491,29.014499650000001,-77.965501419999995
19836,,,GO194,19836,29.018107310000001,-79.239325480000005
19508,,,GP188,19508,29.022729620000000,-79.932374820000007
19180,,,GQ182,19180,29.022899660000000,-80.625463839999995
20163,,,GN199,20163,29.027304590000000,-78.658422169999994
20490,,,GM204,20490,29.033373610000002,-78.077412899999999
19835,,,GO193,19835,29.035658070000000,-79.351518089999999
19179,,,GQ181,19179,29.039006969999999,-80.737940640000005
19507,,,GP187,19507,29.039559029999999,-80.044715499999995
20162,,,GN198,20162,29.045458679999999,-78.770503579999996
20489,,,GM203,20489,29.052130590000001,-78.189374700000002
19834,,,GO192,19834,29.053091380000001,-79.463757599999994
19506,,,GP186,19506,29.056270749999999,-80.157101209999993
20161,,,GN197,20161,29.063495520000000,-78.882633490000003
19833,,,GO191,19833,29.070407190000001,-79.576043740000003
20488,,,GM202,20488,29.070770520000000,-78.301386559999997
19505,,,GP185,19505,29.072864729999999,-80.269531659999998
20160,,,GN196,20160,29.081415050000000,-78.994811589999998
19832,,,GO190,19832,29.087605450000002,-79.688376219999995
20487,,,GM201,20487,29.089293340000001,-78.413448189999997
19504,,,GP184,19504,29.089340920000001,-80.382006579999995
20814,,,GL206,20814,29.094041350000001,-77.831997000000001
20159,,,GN195,20159,29.099217209999999,-79.107037620000000
19831,,,GO189,19831,29.104686080000000,-79.800754749999996
19503,,,GP183,19503,29.105699260000002,-80.494525659999994
20486,,,GM200,20486,29.107698989999999,-78.525559310000006
20813,,,GL205,20813,29.113050019999999,-77.943984779999994
20158,,,GN194,20158,29.116901949999999,-79.219311289999993
19830,,,GO188,19830,29.121649049999998,-79.913179049999997
19502,,,GP182,19502,29.121939699999999,-80.607088630000007
20485,,,GM199,20485,29.125987410000000,-78.637719649999994
20812,,,GL204,20812,29.131941670000000,-78.056023350000004
20157,,,GN193,20157,29.134469200000002,-79.331632310000003
19501,,,GP181,19501,29.138062179999999,-80.719695180000002
19829,,,GO187,19829,29.138494290000001,-80.025648829999994
20484,,,GM198,20484,29.144158550000000,-78.749928920000002
20811,,,GL203,20811,29.150716249999999,-78.168112429999994
20156,,,GN192,20156,29.151918909999999,-79.444000410000001
19500,,,GP180,19500,29.154066660000002,-80.832345040000007
19828,,,GO186,19828,29.155221749999999,-80.138163800000001
20483,,,GM197,20483,29.162212340000000,-78.862186850000001
20155,,,GN191,20155,29.169251020000001,-79.556415290000004
20810,,,GL202,20810,29.169373680000000,-78.280251730000003
19827,,,GO185,19827,29.171831370000000,-80.250723679999993
20482,,,GM196,20482,29.180148729999999,-78.974493159999994
20154,,,GN190,20154,29.186465479999999,-79.668876679999997
20809,,,GL201,20809,29.187913909999999,-78.392440980000003
19826,,,GO184,19826,29.188323100000002,-80.363328170000003
21136,,,GK206,21136,29.192545859999999,-77.810302379999996
20481,,,GM195,20481,29.197967649999999,-79.086847550000002
20153,,,GN189,20153,29.203562219999998,-79.781384279999997
19825,,,GO183,19825,29.204696890000001,-80.475976979999999
20808,,,GL200,20808,29.206336879999999,-78.504679890000006
21135,,,GK205,21135,29.211572390000001,-77.922417359999997
20480,,,GM194,20480,29.215669060000000,-79.199249750000007
20152,,,GN188,20152,29.220541200000000,-79.893937800000003
19824,,,GO182,19824,29.220952680000000,-80.588669830000001
20807,,,GL199,20807,29.224642530000001,-78.616968200000002
21134,,,GK204,21134,29.230481820000001,-78.034583299999994
20479,,,GM193,20479,29.233252879999998,-79.311699469999994
19823,,,GO181,19823,29.237090410000000,-80.701406419999998
20151,,,GN187,20151,29.237402350000000,-80.006536969999999
20806,,,GL198,20806,29.242830789999999,-78.729305609999997
21133,,,GK203,21133,29.249274079999999,-78.146799920000007
20478,,,GM192,20478,29.250719060000002,-79.424196429999995
19822,,,GO180,19822,29.253110039999999,-80.814186469999996
20150,,,GN186,20150,29.254145619999999,-80.119181490000003
20805,,,GL197,20805,29.260901610000001,-78.841691850000004
21132,,,GK202,21132,29.267949089999998,-78.259066950000005
20477,,,GM191,20477,29.268067550000001,-79.536740339999994
19821,,,GO179,19821,29.269011509999999,-80.927009670000004
20149,,,GN185,20149,29.270770960000000,-80.231871069999997
20804,,,GL196,20804,29.278854939999999,-78.954126630000005
20476,,,GM190,20476,29.285298290000000,-79.649330919999997
21131,,,GK201,21131,29.286506820000000,-78.371384100000000
20148,,,GN184,20148,29.287278310000001,-80.344605430000001
20803,,,GL195,20803,29.296690699999999,-79.066609670000005
20475,,,GM189,20475,29.302411220000000,-79.761967870000007
20147,,,GN183,20147,29.303667619999999,-80.457384259999998
21130,,,GK200,21130,29.304947179999999,-78.483751089999998
21457,,,GJ205,21457,29.310066979999998,-77.900798980000005
20802,,,GL194,20802,29.314408850000000,-79.179140689999997
20474,,,GM188,20474,29.319406279999999,-79.874650910000000
20146,,,GN182,20146,29.319938830000002,-80.570207289999999
21129,,,GK199,21129,29.323270140000002,-78.596167640000004
21456,,,GJ204,21456,29.328994269999999,-78.013092569999998
20801,,,GL193,20801,29.332009320000001,-79.291719389999997
20145,,,GN181,20145,29.336091880000001,-80.683074210000001
20473,,,GM187,20473,29.336283420000001,-79.987379759999996
21128,,,GK198,21128,29.341475610000000,-78.708633469999995
21455,,,GJ203,21455,29.347804289999999,-78.125437020000007
20800,,,GL192,20800,29.349492059999999,-79.404345500000005
20144,,,GN180,20144,29.352126729999998,-80.795984739999994
20472,,,GM186,20472,29.353042590000001,-80.100154119999999
21127,,,GK197,21127,29.359563550000001,-78.821148300000004
21454,,,GJ202,21454,29.366496970000000,-78.237832049999994
20799,,,GL191,20799,29.366857010000000,-79.517018719999996
20143,,,GN179,20143,29.368043320000002,-80.908938579999997
20471,,,GM185,20471,29.369683720000001,-80.212973700000006
21126,,,GK196,21126,29.377533889999999,-78.933711849999995
20798,,,GL190,20798,29.384104099999998,-79.629738779999997
21453,,,GJ201,21453,29.385072269999998,-78.350277370000001
20470,,,GM184,20470,29.386206760000000,-80.325838210000001
21125,,,GK195,21125,29.395386580000000,-79.046323819999998
20797,,,GL189,20797,29.401233290000000,-79.742505379999997
20469,,,GM183,20469,29.402611660000002,-80.438747350000000
21452,,,GJ200,21452,29.403530119999999,-78.462772720000004
21124,,,GK194,21124,29.413121550000000,-79.158983930000005
20796,,,GL188,20796,29.418244519999998,-79.855318229999995
20468,,,GM182,20468,29.418898360000000,-80.551700850000003
21451,,,GJ199,21451,29.421870460000001,-78.575317799999993
21778,,,GI204,21778,29.427479219999999,-77.991550980000000
21123,,,GK193,21123,29.430738750000000,-79.271691910000001
20467,,,GM181,20467,29.435066809999999,-80.664698400000006
20795,,,GL187,20795,29.435137720000000,-79.968177040000000
21450,,,GJ198,21450,29.440093220000001,-78.687912339999997
21777,,,GI203,21777,29.446307090000001,-78.104023530000006
21122,,,GK192,21122,29.448238119999999,-79.384447449999996
20466,,,GM180,20466,29.451116949999999,-80.777739699999998
20794,,,GL186,20794,29.451912849999999,-80.081081519999998
21449,,,GJ197,21449,29.458198360000001,-78.800556040000004
21776,,,GI202,21776,29.465017530000001,-78.216546840000007
21121,,,GK191,21121,29.465619600000000,-79.497250280000003
20465,,,GM179,20465,29.467048739999999,-80.890824480000006
20793,,,GL185,20793,29.468569850000002,-80.194031390000006
21448,,,GJ196,21448,29.476185800000000,-78.913248629999998
20464,,,GM178,20464,29.482862109999999,-81.003952420000005
21120,,,GK190,21120,29.482883130000001,-79.610100099999997
21775,,,GI201,21775,29.483610490000000,-78.329120630000006
20792,,,GL184,20792,29.485108660000002,-80.307026350000001
21447,,,GJ195,21447,29.494055490000001,-79.025989820000007
21119,,,GK189,21119,29.500028660000002,-79.722996629999997
20791,,,GL183,20791,29.501529229999999,-80.420066100000000
21774,,,GI200,21774,29.502085910000002,-78.441744619999994
21446,,,GJ194,21446,29.511807370000000,-79.138779319999998
21118,,,GK188,21118,29.517056130000000,-79.835939569999994
20790,,,GL182,20790,29.517831500000000,-80.533150359999993
21773,,,GI199,21773,29.520443709999999,-78.554418510000005
22100,,,GH204,22100,29.525936909999999,-77.969958349999999
21445,,,GJ193,21445,29.529441370000001,-79.251616850000005
21117,,,GK187,21117,29.533965469999998,-79.948928640000005
20789,,,GL181,20789,29.534015419999999,-80.646278820000006
21772,,,GI198,21772,29.538683850000002,-78.667142029999994
22099,,,GH203,22099,29.544782699999999,-78.082559290000006
21444,,,GJ192,21444,29.546957450000001,-79.364502119999997
20788,,,GL180,20788,29.550080930000000,-80.759451200000001
21116,,,GK186,21116,29.550756650000000,-80.061963550000002
21771,,,GI197,21771,29.556806259999998,-78.779914899999994
22098,,,GH202,22098,29.563510990000001,-78.195211169999993
21443,,,GJ191,21443,29.564355549999998,-79.477434830000007
20787,,,GL179,20787,29.566027980000001,-80.872667199999995
21115,,,GK185,21115,29.567429590000000,-80.175043990000006
21770,,,GI196,21770,29.574810880000001,-78.892736819999996
21442,,,GJ190,21442,29.581635590000001,-79.590414710000005
20786,,,GL178,20786,29.581856510000001,-80.985926520000007
22097,,,GH201,22097,29.582121690000001,-78.307913700000000
21114,,,GK184,21114,29.583984239999999,-80.288169690000004
21769,,,GI195,21769,29.592697650000002,-79.005607510000004
20785,,,GL177,20785,29.597566480000001,-81.099228870000005
21441,,,GJ189,21441,29.598797540000000,-79.703441459999993
21113,,,GK183,21113,29.600420549999999,-80.401340340000004
22096,,,GH200,22096,29.600614749999998,-78.420666600000004
21768,,,GI194,21768,29.610466519999999,-79.118526680000002
21440,,,GJ188,21440,29.615841320000001,-79.816514789999999
21112,,,GK182,21112,29.616738470000001,-80.514555650000005
22095,,,GH199,22095,29.618990100000001,-78.533469589999996
21767,,,GI193,21767,29.628117410000002,-79.231494060000003
21439,,,GJ187,21439,29.632766889999999,-79.929634410000006
21111,,,GK181,21111,29.632937920000000,-80.627815330000004
22094,,,GH198,22094,29.637247700000000,-78.646322380000001
22421,,,GG203,22421,29.643231340000000,-78.061044109999997
21766,,,GI192,21766,29.645650280000002,-79.344509340000002
21110,,,GK180,21110,29.649018880000000,-80.741119080000004
21438,,,GJ186,21438,29.649574179999998,-80.042800029999995
22093,,,GH197,22093,29.655387470000001,-78.759224689999996
22420,,,GG202,22420,29.661977539999999,-78.173824830000001
21765,,,GI191,21765,29.663065069999998,-79.457572229999997
21109,,,GK179,21109,29.664981269999998,-80.854466599999995
21437,,,GJ185,21437,29.666263140000002,-80.156011350000000
22092,,,GH196,22092,29.673409350000000,-78.872176229999994
21764,,,GI190,21764,29.680361710000000,-79.570682460000000
22419,,,GG201,22419,29.680606070000000,-78.286656390000005
21108,,,GK178,21108,29.680825039999998,-80.967857600000002
21436,,,GJ184,21436,29.682833710000001,-80.269268080000003
22091,,,GH195,22091,29.691313290000000,-78.985176710000005
21107,,,GK177,21107,29.696550139999999,-81.081291780000001
21763,,,GI189,21763,29.697540149999998,-79.683839719999995
22418,,,GG200,22418,29.699116860000000,-78.399538500000006
21435,,,GJ183,21435,29.699285840000002,-80.382569919999995
