OID_,LAT,LON
436,37.503669649999999,-122.085508799999999
437,37.503744390000001,-122.080119740000001
438,37.503819139999997,-122.074730669999994
439,37.504641290000002,-122.015450920000006
440,37.504716029999997,-122.010061850000000
441,37.505702599999999,-122.247275060000007
442,37.505777340000002,-122.241885999999994
443,37.505852079999997,-122.236496930000001
444,37.505926819999999,-122.231107859999995
445,37.506001560000001,-122.225718790000002
446,37.506076299999997,-122.220329719999995
447,37.506151029999998,-122.214940659999996
448,37.506225770000000,-122.209551590000004
449,37.506300510000003,-122.204162519999997
450,37.506375249999998,-122.198773450000004
451,37.506449990000000,-122.193384379999998
452,37.506524730000002,-122.187995310000005
453,37.506599469999998,-122.182606250000006
454,37.506674210000000,-122.177217180000000
455,37.506748950000002,-122.171828110000007
456,37.506823689999997,-122.166439040000000
457,37.506898419999999,-122.161049969999993
458,37.506973160000001,-122.155660909999995
459,37.507047900000003,-122.150271840000002
460,37.507122639999999,-122.144882769999995
461,37.507197380000001,-122.139493700000003
462,37.507272120000003,-122.134104629999996
463,37.507346849999998,-122.128715560000003
464,37.507421590000000,-122.123326500000005
465,37.507496330000002,-122.117937429999998
466,37.507571069999997,-122.112548360000005
467,37.507645799999999,-122.107159289999998
468,37.507870019999999,-122.090992090000000
469,37.507944750000000,-122.085603019999994
470,37.508019490000002,-122.080213950000001
471,37.508916329999998,-122.015545130000007
472,37.508991070000000,-122.010156060000000
473,37.509977579999997,-122.247369280000001
474,37.510052320000000,-122.241980209999994
475,37.510127060000002,-122.236591140000002
476,37.510201790000004,-122.231202069999995
477,37.510276529999999,-122.225813009999996
478,37.510351260000000,-122.220423940000003
479,37.510426000000002,-122.215034869999997
480,37.510500729999997,-122.209645800000004
481,37.510650200000001,-122.198867669999998
482,37.510724930000002,-122.193478600000006
483,37.510799669999997,-122.188089529999999
484,37.510874399999999,-122.182700460000007
485,37.510949140000001,-122.177311390000000
486,37.511023870000002,-122.171922319999993
487,37.511098609999998,-122.166533259999994
488,37.511173339999999,-122.161144190000002
489,37.511248080000001,-122.155755119999995
490,37.511322810000003,-122.150366050000002
491,37.511397539999997,-122.144976979999996
492,37.511472280000000,-122.139587919999997
493,37.511547010000001,-122.134198850000004
494,37.511621750000003,-122.128809779999997
495,37.511696479999998,-122.123420710000005
496,37.511771209999999,-122.118031639999998
497,37.511845950000001,-122.112642570000006
498,37.511920680000003,-122.107253510000007
499,37.513191140000004,-122.015639350000001
500,37.514177590000003,-122.252852559999994
501,37.514252329999998,-122.247463490000001
502,37.514327059999999,-122.242074430000002
503,37.514401790000001,-122.236685359999996
504,37.514476520000002,-122.231296290000003
505,37.514551249999997,-122.225907219999996
506,37.514625979999998,-122.220518150000004
507,37.514700710000000,-122.215129079999997
508,37.514775440000001,-122.209740019999998
509,37.514850170000003,-122.204350950000006
510,37.514924899999997,-122.198961879999999
511,37.514999629999998,-122.193572810000006
512,37.515074360000000,-122.188183739999999
513,37.515149090000001,-122.182794670000007
514,37.515223820000003,-122.177405609999994
515,37.515298549999997,-122.172016540000001
516,37.515373279999999,-122.166627469999995
517,37.515448010000000,-122.161238400000002
518,37.515522740000002,-122.155849329999995
519,37.515597470000003,-122.150460269999996
520,37.515672199999997,-122.145071200000004
521,37.515746929999999,-122.139682129999997
522,37.515821660000000,-122.134293060000005
523,37.515896390000002,-122.128903989999998
524,37.515971120000003,-122.123514920000005
525,37.516045849999998,-122.118125860000006
526,37.516120579999999,-122.112736790000000
527,37.516195310000001,-122.107347720000007
528,37.518452099999998,-122.252946780000002
529,37.518526819999998,-122.247557709999995
530,37.518601550000000,-122.242168640000003
531,37.518676280000001,-122.236779569999996
532,37.518751000000002,-122.231390500000003
533,37.518825730000003,-122.226001440000005
534,37.518900459999998,-122.220612369999998
535,37.518975179999998,-122.215223300000005
536,37.519049910000000,-122.209834229999998
537,37.519124630000000,-122.204445160000006
538,37.519199360000002,-122.199056089999999
539,37.519274090000003,-122.193667030000000
540,37.519348809999997,-122.188277959999994
541,37.519423539999998,-122.182888890000001
542,37.519498270000000,-122.177499819999994
543,37.519572990000000,-122.172110750000002
544,37.519647720000002,-122.166721690000003
545,37.519722440000002,-122.161332619999996
546,37.519797169999997,-122.155943550000003
547,37.519871889999997,-122.150554479999997
548,37.519946619999999,-122.145165410000004
549,37.520021340000000,-122.139776339999997
550,37.520096070000001,-122.134387279999999
551,37.520170800000002,-122.128998210000006
552,37.520245520000003,-122.123609139999999
553,37.520320249999997,-122.118220070000007
554,37.520394969999998,-122.112831000000000
555,37.520469700000000,-122.107441929999993
556,37.522726349999999,-122.253040990000002
557,37.522801070000000,-122.247651919999996
558,37.522875800000001,-122.242262850000003
559,37.522950520000002,-122.236873790000004
560,37.523025240000003,-122.231484719999997
561,37.523099960000003,-122.226095650000005
562,37.523174689999998,-122.220706579999998
563,37.523249409999998,-122.215317510000006
564,37.523324129999999,-122.209928450000007
565,37.523398850000000,-122.204539380000000
566,37.523473570000000,-122.199150309999993
567,37.523548300000002,-122.193761240000001
568,37.523623020000002,-122.188372169999994
569,37.523697740000003,-122.182983100000001
570,37.523772460000004,-122.177594040000002
571,37.523847179999997,-122.172204969999996
572,37.523921899999998,-122.166815900000003
573,37.523996629999999,-122.161426829999996
574,37.524071350000000,-122.156037760000004
575,37.524146070000000,-122.150648700000005
576,37.524220790000001,-122.145259629999998
577,37.524295510000002,-122.139870560000006
578,37.524370230000002,-122.134481489999999
579,37.524444950000003,-122.129092420000006
580,37.524519669999997,-122.123703350000000
581,37.524594389999997,-122.118314290000001
582,37.524669109999998,-122.112925219999994
583,37.524743839999999,-122.107536150000001
584,37.527075080000003,-122.247746140000004
585,37.527149799999997,-122.242357069999997
586,37.527224519999997,-122.236968000000005
587,37.527299239999998,-122.231578929999998
588,37.527373949999998,-122.226189860000005
589,37.527448669999998,-122.220800800000006
590,37.527523389999999,-122.215411730000000
591,37.527598110000000,-122.210022660000007
592,37.527672830000000,-122.204633590000000
593,37.527747540000000,-122.199244519999993
594,37.527822260000001,-122.193855450000001
595,37.527896980000001,-122.188466390000002
596,37.527971700000002,-122.183077319999995
597,37.528046410000002,-122.177688250000003
598,37.528121130000002,-122.172299179999996
599,37.528195850000003,-122.166910110000003
600,37.528270560000003,-122.161521050000005
601,37.528345280000003,-122.156131979999998
602,37.528419999999997,-122.150742910000005
603,37.528494719999998,-122.145353839999999
604,37.528569429999997,-122.139964770000006
605,37.528644149999998,-122.134575699999999
606,37.528718869999999,-122.129186640000000
607,37.528793579999999,-122.123797569999994
608,37.528868299999999,-122.118408500000001
609,37.528943009999999,-122.113019429999994
610,37.529017730000000,-122.107630360000002
611,37.531124699999999,-122.264007559999996
612,37.531199420000000,-122.258618490000003
613,37.531348840000000,-122.247840350000004
614,37.531423560000000,-122.242451279999997
615,37.531498270000000,-122.237062219999999
616,37.531572990000001,-122.231673150000006
617,37.531647700000001,-122.226284079999999
618,37.531722410000000,-122.220895010000007
619,37.531797130000001,-122.215505940000000
620,37.531871840000001,-122.210116869999993
621,37.531946550000001,-122.204727809999994
622,37.532021270000001,-122.199338740000002
623,37.532095980000001,-122.193949669999995
624,37.532170690000001,-122.188560600000002
625,37.532245410000002,-122.183171529999996
626,37.532320120000001,-122.177782469999997
627,37.532394830000001,-122.172393400000004
628,37.532469550000002,-122.167004329999997
629,37.532544260000002,-122.161615260000005
630,37.532618970000001,-122.156226189999998
631,37.532693680000001,-122.150837120000006
632,37.532768400000002,-122.145448060000007
633,37.532843110000002,-122.140058990000000
634,37.532917820000002,-122.134669919999993
635,37.532992530000001,-122.129280850000001
636,37.533067250000002,-122.123891779999994
637,37.533141960000002,-122.118502710000001
638,37.533216670000002,-122.113113650000003
639,37.533291380000001,-122.107724579999996
640,37.535398229999998,-122.264101769999996
641,37.535472939999998,-122.258712700000004
642,37.535547649999998,-122.253323629999997
643,37.535771779999997,-122.237156429999999
644,37.535846489999997,-122.231767360000006
645,37.535921199999997,-122.226378290000000
646,37.535995909999997,-122.220989230000001
647,37.536070619999997,-122.215600159999994
648,37.536145329999997,-122.210211090000001
649,37.536220040000003,-122.204822019999995
650,37.536294750000003,-122.199432950000002
651,37.536369450000002,-122.194043879999995
652,37.536444160000002,-122.188654819999996
653,37.536518870000002,-122.183265750000004
654,37.536593580000002,-122.177876679999997
655,37.536668290000001,-122.172487610000005
656,37.536743000000001,-122.167098539999998
657,37.536817710000001,-122.161709479999999
658,37.536892410000000,-122.156320410000006
659,37.536967120000000,-122.150931340000000
660,37.537041830000000,-122.145542270000007
661,37.537116540000000,-122.140153200000000
662,37.537191249999999,-122.134764129999994
663,37.537265959999999,-122.129375069999995
664,37.537340659999998,-122.123986000000002
665,37.537415369999998,-122.118596929999995
666,37.537490079999998,-122.113207860000003
667,37.539671519999999,-122.264195990000005
668,37.539746219999998,-122.258806919999998
669,37.539820929999998,-122.253417850000005
670,37.539895629999997,-122.248028779999999
671,37.540119750000002,-122.231861580000000
672,37.540194450000001,-122.226472509999994
673,37.540269160000001,-122.221083440000001
674,37.540343860000000,-122.215694369999994
675,37.540418570000000,-122.210305300000002
676,37.540493269999999,-122.204916229999995
677,37.540567979999999,-122.199527169999996
678,37.540642679999998,-122.194138100000004
679,37.540717389999998,-122.188749029999997
680,37.540792089999997,-122.183359960000004
681,37.540866800000003,-122.177970889999997
682,37.540941500000002,-122.172581829999999
683,37.541016210000002,-122.167192760000006
684,37.541090910000001,-122.161803689999999
685,37.541165610000000,-122.156414620000007
686,37.541240320000000,-122.151025550000000
687,37.541315019999999,-122.145636479999993
688,37.541389729999999,-122.140247419999994
689,37.541464429999998,-122.134858350000002
690,37.541539129999997,-122.129469279999995
691,37.541613839999997,-122.124080210000002
692,37.541688540000003,-122.118691139999996
693,37.541763250000002,-122.113302079999997
694,37.544019259999999,-122.258901129999998
695,37.544093959999998,-122.253512060000006
696,37.544168659999997,-122.248123000000007
697,37.544392760000001,-122.231955790000001
698,37.544467460000000,-122.226566719999994
699,37.544542170000000,-122.221177650000001
700,37.544616869999999,-122.215788590000003
701,37.544691569999998,-122.210399519999996
702,37.544766269999997,-122.205010450000003
703,37.544840970000003,-122.199621379999996
704,37.544915670000002,-122.194232310000004
705,37.544990370000001,-122.188843239999997
706,37.545065070000000,-122.183454179999998
707,37.545139769999999,-122.178065110000006
708,37.545214469999998,-122.172676039999999
709,37.545289169999997,-122.167286970000006
710,37.545363870000003,-122.161897900000000
711,37.545438570000002,-122.156508840000001
712,37.545513270000001,-122.151119769999994
713,37.545587970000000,-122.145730700000001
714,37.545662669999999,-122.140341629999995
715,37.545737369999998,-122.134952560000002
716,37.545812069999997,-122.129563489999995
717,37.545886770000003,-122.124174429999997
718,37.545961470000002,-122.118785360000004
719,37.546036170000001,-122.113396289999997
720,37.548366750000000,-122.253606280000000
721,37.548441439999998,-122.248217210000007
722,37.548516139999997,-122.242828140000000
723,37.548590840000003,-122.237439069999994
724,37.548665530000001,-122.232050009999995
725,37.548740230000000,-122.226660940000002
726,37.548814929999999,-122.221271869999995
727,37.548889619999997,-122.215882800000003
728,37.548964320000003,-122.210493729999996
729,37.549039020000002,-122.205104660000003
730,37.549113710000000,-122.199715600000005
731,37.549188409999999,-122.194326529999998
732,37.549263099999997,-122.188937460000005
733,37.549337800000004,-122.183548389999999
734,37.549412500000003,-122.178159320000006
